CMF_30x model,"torch.Size([1024, 512])","torch.Size([10240, 512])",torch.Size([10240]),
CMF_30x model,"torch.Size([1024, 10240])","torch.Size([512, 10240])",torch.Size([512]),
CMF_30x model,"torch.Size([1024, 512])","torch.Size([10240, 512])",torch.Size([10240]),
CMF_30x model,"torch.Size([1024, 10240])","torch.Size([512, 10240])",torch.Size([512]),
CMF_30x model,"torch.Size([1024, 512])","torch.Size([10240, 512])",torch.Size([10240]),
CMF_30x model,"torch.Size([1024, 10240])","torch.Size([512, 10240])",torch.Size([512]),
CMF_30x model,"torch.Size([1024, 512])","torch.Size([10240, 512])",torch.Size([10240]),
CMF_30x model,"torch.Size([1024, 10240])","torch.Size([512, 10240])",torch.Size([512]),
CMF_30x model,"torch.Size([1024, 512])","torch.Size([10240, 512])",torch.Size([10240]),
CMF_30x model,"torch.Size([1024, 10240])","torch.Size([512, 10240])",torch.Size([512]),
CMF_30x model,"torch.Size([1024, 512])","torch.Size([10240, 512])",torch.Size([10240]),
CMF_30x model,"torch.Size([1024, 10240])","torch.Size([2048, 10240])",torch.Size([2048]),
CMF_30x model,"torch.Size([1024, 2048])","torch.Size([1024, 2048])",torch.Size([1024]),
CMF_30x model,"torch.Size([1024, 1024])","torch.Size([2048, 1024])",torch.Size([2048]),
CMF_30x model,"torch.Size([1024, 2048])","torch.Size([1024, 2048])",torch.Size([1024]),
CMF_30x model,"torch.Size([1024, 1024])","torch.Size([2048, 1024])",torch.Size([2048]),
CMF_30x model,"torch.Size([1024, 8200])","torch.Size([32, 8200])",torch.Size([32]),
CMF_30x model,"torch.Size([1024, 8200])","torch.Size([32, 8200])",torch.Size([32]),
CMF_30x model,"torch.Size([1024, 1024])","torch.Size([128, 1024])",torch.Size([128]),
CMF_30x model,"torch.Size([1024, 128])","torch.Size([64, 128])",torch.Size([64]),
CMF_30x model,"torch.Size([1024, 8264])","torch.Size([1, 8264])",torch.Size([1]),
CMF_30x model,"torch.Size([2048, 1478])","torch.Size([512, 1478])",torch.Size([512]),
CMF_30x model,"torch.Size([2048, 512])","torch.Size([1478, 512])",torch.Size([1478]),
CMF_30x model,"torch.Size([2048, 1478])","torch.Size([2048, 1478])",torch.Size([2048]),
CMF_30x model,"torch.Size([2048, 2048])","torch.Size([320, 2048])",torch.Size([320]),
CMF_30x model,"torch.Size([2048, 64])","torch.Size([512, 64])",torch.Size([512]),
CMF_30x model,"torch.Size([2048, 512])","torch.Size([320, 512])",torch.Size([320]),
CMF_30x model,"torch.Size([2048, 64])","torch.Size([512, 64])",torch.Size([512]),
CMF_30x model,"torch.Size([2048, 512])","torch.Size([320, 512])",torch.Size([320]),
CMF_30x model,"torch.Size([2048, 64])","torch.Size([512, 64])",torch.Size([512]),
CMF_30x model,"torch.Size([2048, 512])","torch.Size([320, 512])",torch.Size([320]),
CMF_30x model,"torch.Size([2048, 64])","torch.Size([512, 64])",torch.Size([512]),
CMF_30x model,"torch.Size([2048, 512])","torch.Size([320, 512])",torch.Size([320]),
CMF_30x model,"torch.Size([2048, 64])","torch.Size([512, 64])",torch.Size([512]),
CMF_30x model,"torch.Size([2048, 512])","torch.Size([320, 512])",torch.Size([320]),
CMF_30x model,"torch.Size([2048, 64])","torch.Size([512, 64])",torch.Size([512]),
CMF_30x model,"torch.Size([2048, 512])","torch.Size([320, 512])",torch.Size([320]),
CMF_30x model,"torch.Size([2048, 32])","torch.Size([512, 32])",torch.Size([512]),
CMF_30x model,"torch.Size([2048, 512])","torch.Size([320, 512])",torch.Size([320]),
CMF_30x model,"torch.Size([2048, 120])","torch.Size([512, 120])",torch.Size([512]),
CMF_30x model,"torch.Size([2048, 512])","torch.Size([320, 512])",torch.Size([320]),
CMF_30x model,"torch.Size([2048, 120])","torch.Size([512, 120])",torch.Size([512]),
CMF_30x model,"torch.Size([2048, 512])","torch.Size([320, 512])",torch.Size([320]),
CMF_30x model,"torch.Size([2048, 120])","torch.Size([512, 120])",torch.Size([512]),
CMF_30x model,"torch.Size([2048, 512])","torch.Size([320, 512])",torch.Size([320]),
CMF_30x model,"torch.Size([2048, 120])","torch.Size([512, 120])",torch.Size([512]),
CMF_30x model,"torch.Size([2048, 512])","torch.Size([320, 512])",torch.Size([320]),
CMF_30x model,"torch.Size([2048, 96])","torch.Size([512, 96])",torch.Size([512]),
CMF_30x model,"torch.Size([2048, 512])","torch.Size([320, 512])",torch.Size([320]),
CMF_30x model,"torch.Size([2048, 96])","torch.Size([512, 96])",torch.Size([512]),
CMF_30x model,"torch.Size([2048, 512])","torch.Size([320, 512])",torch.Size([320]),
CMF_30x model,"torch.Size([2048, 64])","torch.Size([512, 64])",torch.Size([512]),
CMF_30x model,"torch.Size([2048, 512])","torch.Size([320, 512])",torch.Size([320]),
CMF_30x model,"torch.Size([2048, 64])","torch.Size([512, 64])",torch.Size([512]),
CMF_30x model,"torch.Size([2048, 512])","torch.Size([320, 512])",torch.Size([320]),
CMF_30x model,"torch.Size([2048, 128])","torch.Size([512, 128])",torch.Size([512]),
CMF_30x model,"torch.Size([2048, 512])","torch.Size([320, 512])",torch.Size([320]),
CMF_30x model,"torch.Size([2048, 328])","torch.Size([256, 328])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([328, 256])",torch.Size([328]),
CMF_30x model,"torch.Size([2048, 328])","torch.Size([128, 328])",torch.Size([128]),
CMF_30x model,"torch.Size([2048, 328])","torch.Size([640, 328])",torch.Size([640]),
CMF_30x model,"torch.Size([2048, 380])","torch.Size([256, 380])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([380, 256])",torch.Size([380]),
CMF_30x model,"torch.Size([2048, 380])","torch.Size([128, 380])",torch.Size([128]),
CMF_30x model,"torch.Size([2048, 380])","torch.Size([640, 380])",torch.Size([640]),
CMF_30x model,"torch.Size([2048, 340])","torch.Size([256, 340])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([340, 256])",torch.Size([340]),
CMF_30x model,"torch.Size([2048, 340])","torch.Size([128, 340])",torch.Size([128]),
CMF_30x model,"torch.Size([2048, 340])","torch.Size([640, 340])",torch.Size([640]),
